k_min_1,a_t,euler_AIO,euler_linear,rep
1.5838125,1.0,0.0006046295,0.0017804503,3.0
1.585979,1.0,0.0006008148,0.0018063188,3.0
1.5881455,1.0,0.00059711933,0.0018324852,3.0
1.5903119,1.0,0.00059354305,0.0018587112,3.0
1.5924784,1.0,0.0005890131,0.0018846989,3.0
1.5946449,1.0,0.0005850792,0.0019112229,3.0
1.5968113,1.0,0.00058043003,0.0019376874,3.0
1.5989778,1.0,0.0005760193,0.0019645095,3.0
1.6011443,1.0,0.00057142973,0.0019914508,3.0
1.6033107,1.0,0.00056642294,0.0020184517,3.0
1.6054772,1.0,0.00056141615,0.0020456314,3.0
1.6076437,1.0,0.00055605173,0.0020728111,3.0
1.6098101,1.0,0.0005503297,0.0021003485,3.0
1.6119766,1.0,0.00054484606,0.0021277666,3.0
1.6141431,1.0,0.000539124,0.0021555424,3.0
1.6163095,1.0,0.00053316355,0.0021834373,3.0
1.618476,1.0,0.0005264878,0.0022114515,3.0
1.6206425,1.0,0.00052040815,0.0022394657,3.0
1.6228089,1.0,0.00051379204,0.0022677183,3.0
1.6249754,1.0,0.0005069971,0.0022961497,3.0
1.627142,1.0,0.00049996376,0.0023246408,3.0
1.6293085,1.0,0.0004924536,0.002353251,3.0
1.6314749,1.0,0.00048530102,0.0023820996,3.0
1.6336414,1.0,0.0004775524,0.0024108887,3.0
1.6358079,1.0,0.00046992302,0.0024398565,3.0
1.6379743,1.0,0.0004620552,0.0024690032,3.0
1.6401408,1.0,0.00045388937,0.0024983287,3.0
