k_min_1,a_t,euler_AIO,euler_linear,rep
1.5144854,1.0,0.00025731325,0.0010356903,9.0
1.5166519,1.0,0.00025719404,0.0010563731,9.0
1.5188184,1.0,0.00025731325,0.001077354,9.0
1.5209848,1.0,0.00025719404,0.0010983944,9.0
1.5231513,1.0,0.00025707483,0.0011199117,9.0
1.5253178,1.0,0.0002567172,0.0011410713,9.0
1.5274842,1.0,0.00025612116,0.0011627078,9.0
1.5296507,1.0,0.0002554059,0.0011843443,9.0
1.5318172,1.0,0.00025480986,0.0012062788,9.0
1.5339836,1.0,0.0002540946,0.0012283921,9.0
1.5361501,1.0,0.0002529025,0.0012506247,9.0
1.5383166,1.0,0.00025182962,0.0012730956,9.0
1.540483,1.0,0.0002503991,0.001295805,9.0
1.5426495,1.0,0.00024920702,0.0013182759,9.0
1.544816,1.0,0.0002477765,0.0013412237,9.0
1.5469824,1.0,0.00024586916,0.0013644099,9.0
1.5491489,1.0,0.00024408102,0.0013877153,9.0
1.5513154,1.0,0.00024241209,0.0014109015,9.0
1.5534818,1.0,0.00024026632,0.0014343858,9.0
1.5556483,1.0,0.00023812056,0.001458168,9.0
1.5578148,1.0,0.00023549795,0.0014821887,9.0
1.5599813,1.0,0.00023311377,0.0015060902,9.0
1.5621477,1.0,0.00023049116,0.0015303493,9.0
1.5643142,1.0,0.00022763014,0.0015545487,9.0
1.5664808,1.0,0.00022488832,0.0015791655,9.0
1.5686471,1.0,0.00022190809,0.0016037822,9.0
1.5708137,1.0,0.00021857023,0.0016283393,9.0
1.5729802,1.0,0.00021499395,0.001653552,9.0
1.5751466,1.0,0.0002116561,0.0016786456,9.0
1.5773131,1.0,0.00020772219,0.0017037988,9.0
1.5794796,1.0,0.00020378828,0.0017293692,9.0
1.581646,1.0,0.00019997358,0.0017547607,9.0
1.5838125,1.0,0.00019568205,0.0017804503,9.0
1.585979,1.0,0.00019150972,0.0018063188,9.0
1.5881455,1.0,0.00018674135,0.0018324852,9.0
1.5903119,1.0,0.00018244982,0.0018587112,9.0
1.5924784,1.0,0.00017744303,0.0018846989,9.0
1.5946449,1.0,0.00017261505,0.0019112229,9.0
1.5968113,1.0,0.00016748905,0.0019376874,9.0
1.5989778,1.0,0.00016236305,0.0019645095,9.0
1.6011443,1.0,0.000156641,0.0019914508,9.0
1.6033107,1.0,0.00015127659,0.0020184517,9.0
1.6054772,1.0,0.00014543533,0.0020456314,9.0
1.6076437,1.0,0.00013935566,0.0020728111,9.0
1.6098101,1.0,0.00013303757,0.0021003485,9.0
1.6119766,1.0,0.00012671947,0.0021277666,9.0
1.6141431,1.0,0.00012028217,0.0021555424,9.0
1.6163095,1.0,0.00011372566,0.0021834373,9.0
1.618476,1.0,0.000106692314,0.0022114515,9.0
1.6206425,1.0,9.9897385e-05,0.0022394657,9.0
1.6228089,1.0,9.262562e-05,0.0022677183,9.0
1.6249754,1.0,8.523464e-05,0.0022961497,9.0
1.627142,1.0,7.748604e-05,0.0023246408,9.0
1.6293085,1.0,6.997585e-05,0.002353251,9.0
1.6314749,1.0,6.198883e-05,0.0023820996,9.0
1.6336414,1.0,5.38826e-05,0.0024108887,9.0
1.6358079,1.0,4.553795e-05,0.0024398565,9.0
1.6379743,1.0,3.707409e-05,0.0024690032,9.0
1.6401408,1.0,2.849102e-05,0.0024983287,9.0
