k_min_1,a_t,euler_AIO,euler_linear,rep
1.38883,1.0,5.221367e-05,0.00016653538,8.0
1.3909965,1.0,5.722046e-05,0.00017541647,8.0
1.393163,1.0,6.246567e-05,0.00018447638,8.0
1.3953294,1.0,6.759167e-05,0.00019389391,8.0
1.3974959,1.0,7.2956085e-05,0.00020331144,8.0
1.3996624,1.0,7.7843666e-05,0.0002130866,8.0
1.4018288,1.0,8.2850456e-05,0.0002232194,8.0
1.4039953,1.0,8.8214874e-05,0.0002334714,8.0
1.4061618,1.0,9.3102455e-05,0.00024396181,8.0
1.4083282,1.0,9.8228455e-05,0.00025469065,8.0
1.4104947,1.0,0.000103116035,0.0002655387,8.0
1.4126612,1.0,0.000108361244,0.00027686357,8.0
1.4148276,1.0,0.000113129616,0.00028818846,8.0
1.4169941,1.0,0.000118374825,0.00029981136,8.0
1.4191606,1.0,0.0001231432,0.00031161308,8.0
1.4213271,1.0,0.00012779236,0.00032365322,8.0
1.4234935,1.0,0.00013256073,0.00033593178,8.0
1.42566,1.0,0.00013756752,0.00034856796,8.0
1.4278265,1.0,0.00014221668,0.00036108494,8.0
1.4299929,1.0,0.00014674664,0.00037419796,8.0
1.4321594,1.0,0.00015127659,0.00038725138,8.0
1.4343259,1.0,0.00015592575,0.0004004836,8.0
1.4364923,1.0,0.00016009808,0.0004143119,8.0
1.4386588,1.0,0.00016498566,0.00042802095,8.0
1.4408253,1.0,0.00016903877,0.00044208765,8.0
1.4429917,1.0,0.0001732707,0.00045615435,8.0
1.4451582,1.0,0.00017768145,0.00047063828,8.0
1.4473248,1.0,0.00018209219,0.00048530102,8.0
1.4494913,1.0,0.00018590689,0.0005002022,8.0
1.4516577,1.0,0.00019007921,0.00051522255,8.0
1.4538242,1.0,0.00019413233,0.0005303025,8.0
1.4559907,1.0,0.00019794703,0.00054579973,8.0
1.4581571,1.0,0.00020176172,0.00056153536,8.0
1.4603236,1.0,0.00020557642,0.0005772114,8.0
1.4624901,1.0,0.0002091527,0.00059342384,8.0
1.4646565,1.0,0.00021284819,0.0006095171,8.0
1.466823,1.0,0.00021642447,0.0006260276,8.0
1.4689895,1.0,0.00022000074,0.0006427169,8.0
1.4711559,1.0,0.0002233386,0.0006595254,8.0
1.4733224,1.0,0.00022655725,0.0006765127,8.0
1.4754889,1.0,0.0002296567,0.00069379807,8.0
1.4776553,1.0,0.00023287535,0.0007112026,8.0
1.4798218,1.0,0.00023597479,0.0007289052,8.0
1.4819883,1.0,0.0002387166,0.0007465482,8.0
1.4841547,1.0,0.00024145842,0.0007644892,8.0
1.4863212,1.0,0.00024420023,0.0007827282,8.0
1.4884877,1.0,0.00024682283,0.00080114603,8.0
1.4906542,1.0,0.00024920702,0.0008197427,8.0
1.4928206,1.0,0.00025182962,0.0008382797,8.0
1.4949871,1.0,0.0002540946,0.0008573532,8.0
1.4971536,1.0,0.00025624037,0.0008764863,8.0
1.49932,1.0,0.00025850534,0.0008957982,8.0
1.5014865,1.0,0.00026017427,0.0009151697,8.0
1.503653,1.0,0.00026255846,0.00093477964,8.0
1.5058194,1.0,0.00026410818,0.0009546876,8.0
1.507986,1.0,0.00026589632,0.00097465515,8.0
1.5101525,1.0,0.00026756525,0.0009947419,8.0
1.5123188,1.0,0.00026875734,0.0010151267,8.0
1.5144854,1.0,0.00026994944,0.0010356903,8.0
1.5166519,1.0,0.00027114153,0.0010563731,8.0
1.5188184,1.0,0.00027245283,0.001077354,8.0
1.5209848,1.0,0.0002731681,0.0010983944,8.0
1.5231513,1.0,0.00027412176,0.0011199117,8.0
1.5253178,1.0,0.0002747178,0.0011410713,8.0
1.5274842,1.0,0.00027543306,0.0011627078,8.0
1.5296507,1.0,0.0002759099,0.0011843443,8.0
1.5318172,1.0,0.00027626753,0.0012062788,8.0
1.5339836,1.0,0.00027662516,0.0012283921,8.0
1.5361501,1.0,0.00027662516,0.0012506247,8.0
1.5383166,1.0,0.00027638674,0.0012730956,8.0
1.540483,1.0,0.00027626753,0.001295805,8.0
1.5426495,1.0,0.0002757907,0.0013182759,8.0
1.544816,1.0,0.00027531385,0.0013412237,8.0
1.5469824,1.0,0.0002745986,0.0013644099,8.0
1.5491489,1.0,0.00027400255,0.0013877153,8.0
1.5513154,1.0,0.0002731681,0.0014109015,8.0
1.5534818,1.0,0.000271976,0.0014343858,8.0
1.5556483,1.0,0.0002709031,0.001458168,8.0
1.5578148,1.0,0.0002694726,0.0014821887,8.0
1.5599813,1.0,0.0002681613,0.0015060902,8.0
1.5621477,1.0,0.00026613474,0.0015303493,8.0
1.5643142,1.0,0.00026458502,0.0015545487,8.0
1.5664808,1.0,0.00026255846,0.0015791655,8.0
1.5686471,1.0,0.0002605319,0.0016037822,8.0
1.5708137,1.0,0.00025826693,0.0016283393,8.0
1.5729802,1.0,0.00025588274,0.001653552,8.0
1.5751466,1.0,0.00025349855,0.0016786456,8.0
1.5773131,1.0,0.00025063753,0.0017037988,8.0
1.5794796,1.0,0.0002476573,0.0017293692,8.0
1.581646,1.0,0.00024467707,0.0017547607,8.0
1.5838125,1.0,0.00024145842,0.0017804503,8.0
1.585979,1.0,0.00023823977,0.0018063188,8.0
1.5881455,1.0,0.00023442507,0.0018324852,8.0
1.5903119,1.0,0.000230968,0.0018587112,8.0
1.5924784,1.0,0.00022703409,0.0018846989,8.0
1.5946449,1.0,0.00022298098,0.0019112229,8.0
1.5968113,1.0,0.00021868944,0.0019376874,8.0
1.5989778,1.0,0.0002143979,0.0019645095,8.0
1.6011443,1.0,0.00020962954,0.0019914508,8.0
1.6033107,1.0,0.00020509958,0.0020184517,8.0
1.6054772,1.0,0.00020009279,0.0020456314,8.0
1.6076437,1.0,0.0001949668,0.0020728111,8.0
1.6098101,1.0,0.0001898408,0.0021003485,8.0
1.6119766,1.0,0.00018423796,0.0021277666,8.0
1.6141431,1.0,0.00017863512,0.0021555424,8.0
1.6163095,1.0,0.00017291307,0.0021834373,8.0
1.618476,1.0,0.00016701221,0.0022114515,8.0
1.6206425,1.0,0.00016069412,0.0022394657,8.0
1.6228089,1.0,0.00015437603,0.0022677183,8.0
1.6249754,1.0,0.00014817715,0.0022961497,8.0
1.627142,1.0,0.00014102459,0.0023246408,8.0
1.6293085,1.0,0.00013434887,0.002353251,8.0
1.6314749,1.0,0.0001270771,0.0023820996,8.0
1.6336414,1.0,0.000120043755,0.0024108887,8.0
1.6358079,1.0,0.00011241436,0.0024398565,8.0
1.6379743,1.0,0.000104665756,0.0024690032,8.0
1.6401408,1.0,9.715557e-05,0.0024983287,8.0
